CMDLINE /opt/anaconda3/envs/radixSortTesting/bin/python3.10 memory_benchmark.py
MEM 34.171875 1683395884.6370
MEM 34.250000 1683395884.7421
MEM 34.265625 1683395884.8421
MEM 34.312500 1683395884.9471
MEM 34.328125 1683395885.0522
MEM 34.375000 1683395885.1573
MEM 34.421875 1683395885.2624
MEM 34.453125 1683395885.3675
MEM 34.500000 1683395885.4725
MEM 34.562500 1683395885.5775
MEM 34.578125 1683395885.6826
MEM 34.625000 1683395885.7872
MEM 34.671875 1683395885.8922
MEM 34.687500 1683395885.9972
MEM 34.734375 1683395886.1024
MEM 34.765625 1683395886.2041
MEM 34.812500 1683395886.3092
MEM 34.843750 1683395886.4144
MEM 34.906250 1683395886.5196
MEM 34.921875 1683395886.6248
MEM 34.968750 1683395886.7299
MEM 35.000000 1683395886.8349
MEM 35.031250 1683395886.9400
MEM 35.078125 1683395887.0451
MEM 35.156250 1683395887.1501
MEM 35.187500 1683395887.2553
MEM 35.218750 1683395887.3603
MEM 35.250000 1683395887.4643
MEM 35.312500 1683395887.5693
MEM 35.343750 1683395887.6740
MEM 35.375000 1683395887.7749
MEM 35.421875 1683395887.8799
MEM 35.468750 1683395887.9849
MEM 35.500000 1683395888.0900
MEM 35.562500 1683395888.1950
MEM 35.578125 1683395888.3001
MEM 35.625000 1683395888.4004
MEM 35.656250 1683395888.5055
MEM 35.734375 1683395888.6105
MEM 35.781250 1683395888.7156
MEM 35.828125 1683395888.8206
MEM 35.859375 1683395888.9257
MEM 35.890625 1683395889.0307
MEM 35.921875 1683395889.1357
MEM 35.984375 1683395889.2385
MEM 36.031250 1683395889.3436
MEM 36.078125 1683395889.4486
MEM 36.125000 1683395889.5536
MEM 36.156250 1683395889.6587
MEM 36.218750 1683395889.7604
MEM 36.250000 1683395889.8655
MEM 36.296875 1683395889.9684
MEM 36.359375 1683395890.0734
MEM 36.421875 1683395890.1784
MEM 36.453125 1683395890.2835
MEM 36.500000 1683395890.3843
MEM 36.546875 1683395890.4893
MEM 36.578125 1683395890.5944
MEM 36.656250 1683395890.6994
MEM 36.687500 1683395890.8045
MEM 36.734375 1683395890.9047
MEM 36.765625 1683395891.0098
MEM 36.812500 1683395891.1146
MEM 36.875000 1683395891.2196
MEM 36.906250 1683395891.3247
MEM 36.984375 1683395891.4297
MEM 37.031250 1683395891.5348
MEM 37.093750 1683395891.6398
MEM 37.140625 1683395891.7448
MEM 37.171875 1683395891.8475
MEM 37.218750 1683395891.9527
MEM 37.281250 1683395892.0578
MEM 37.343750 1683395892.1628
MEM 37.390625 1683395892.2679
MEM 37.421875 1683395892.3682
MEM 37.484375 1683395892.4733
MEM 37.562500 1683395892.5783
MEM 37.609375 1683395892.6833
MEM 37.656250 1683395892.7884
MEM 37.718750 1683395892.8934
MEM 37.765625 1683395892.9949
MEM 37.812500 1683395893.1000
MEM 37.890625 1683395893.2050
MEM 37.937500 1683395893.3101
MEM 37.984375 1683395893.4152
MEM 38.046875 1683395893.5202
MEM 38.078125 1683395893.6253
MEM 38.187500 1683395893.7303
MEM 38.234375 1683395893.8354
MEM 38.281250 1683395893.9404
MEM 38.328125 1683395894.0455
MEM 38.406250 1683395894.1506
MEM 38.453125 1683395894.2557
MEM 38.515625 1683395894.3607
MEM 38.578125 1683395894.4641
MEM 38.640625 1683395894.5692
MEM 38.687500 1683395894.6708
MEM 38.781250 1683395894.7759
MEM 38.843750 1683395894.8810
MEM 38.906250 1683395894.9861
MEM 38.968750 1683395895.0912
MEM 39.031250 1683395895.1963
MEM 39.109375 1683395895.3013
MEM 39.171875 1683395895.4063
MEM 39.218750 1683395895.5114
MEM 39.296875 1683395895.6133
MEM 39.359375 1683395895.7184
MEM 39.437500 1683395895.8234
MEM 39.515625 1683395895.9284
MEM 39.578125 1683395896.0335
MEM 39.656250 1683395896.1386
MEM 39.750000 1683395896.2437
MEM 39.812500 1683395896.3488
MEM 39.859375 1683395896.4517
MEM 39.937500 1683395896.5569
MEM 40.031250 1683395896.6619
MEM 40.093750 1683395896.7670
MEM 40.187500 1683395896.8721
MEM 40.250000 1683395896.9766
MEM 40.359375 1683395897.0816
MEM 40.421875 1683395897.1868
MEM 40.500000 1683395897.2920
MEM 40.625000 1683395897.3933
MEM 40.687500 1683395897.4984
MEM 40.765625 1683395897.6034
MEM 40.859375 1683395897.7085
MEM 40.968750 1683395897.8135
MEM 41.062500 1683395897.9185
MEM 41.156250 1683395898.0236
MEM 41.281250 1683395898.1286
MEM 41.359375 1683395898.2337
MEM 41.484375 1683395898.3388
MEM 41.593750 1683395898.4438
MEM 41.687500 1683395898.5489
MEM 41.828125 1683395898.6522
MEM 41.937500 1683395898.7523
MEM 42.062500 1683395898.8574
MEM 42.187500 1683395898.9625
MEM 42.328125 1683395899.0676
MEM 42.484375 1683395899.1726
MEM 42.609375 1683395899.2777
MEM 42.781250 1683395899.3828
MEM 42.937500 1683395899.4878
MEM 43.125000 1683395899.5930
MEM 43.343750 1683395899.6981
MEM 43.531250 1683395899.8005
MEM 43.796875 1683395899.9056
MEM 44.109375 1683395900.0106
MEM 44.500000 1683395900.1157
MEM 40.312500 1683395900.2208
