CMDLINE /opt/anaconda3/envs/radixSortTesting/bin/python3.10 memory_benchmark.py
MEM 8.718750 1683468238.2660
MEM 8.718750 1683468238.3711
MEM 8.718750 1683468238.4761
MEM 8.718750 1683468238.5804
MEM 8.718750 1683468238.6854
MEM 8.718750 1683468238.7904
MEM 8.718750 1683468238.8954
MEM 8.718750 1683468239.0005
MEM 8.718750 1683468239.1056
MEM 8.718750 1683468239.2106
MEM 8.718750 1683468239.3111
MEM 8.718750 1683468239.4161
MEM 8.718750 1683468239.5212
MEM 8.718750 1683468239.6263
MEM 8.718750 1683468239.7265
MEM 8.718750 1683468239.8315
MEM 8.718750 1683468239.9347
MEM 8.718750 1683468240.0398
MEM 8.718750 1683468240.1449
MEM 8.718750 1683468240.2499
MEM 8.718750 1683468240.3549
MEM 8.718750 1683468240.4571
MEM 8.718750 1683468240.5623
MEM 8.718750 1683468240.6673
MEM 8.718750 1683468240.7725
MEM 8.718750 1683468240.8771
MEM 8.718750 1683468240.9813
MEM 8.718750 1683468241.0864
MEM 8.718750 1683468241.1915
MEM 8.718750 1683468241.2943
MEM 8.718750 1683468241.3979
MEM 8.718750 1683468241.5031
MEM 8.718750 1683468241.6082
MEM 8.718750 1683468241.7133
MEM 8.718750 1683468241.8183
MEM 8.718750 1683468241.9234
MEM 8.718750 1683468242.0286
MEM 8.718750 1683468242.1336
MEM 8.718750 1683468242.2387
MEM 8.718750 1683468242.3440
MEM 8.718750 1683468242.4490
MEM 8.718750 1683468242.5540
MEM 8.718750 1683468242.6591
MEM 8.718750 1683468242.7643
MEM 8.718750 1683468242.8694
MEM 8.718750 1683468242.9745
MEM 8.718750 1683468243.0797
MEM 8.718750 1683468243.1847
MEM 8.718750 1683468243.2898
MEM 8.718750 1683468243.3938
MEM 8.718750 1683468243.4988
MEM 8.718750 1683468243.6038
MEM 8.718750 1683468243.7090
MEM 8.718750 1683468243.8141
MEM 8.718750 1683468243.9192
MEM 8.718750 1683468244.0242
MEM 8.718750 1683468244.1293
MEM 8.718750 1683468244.2344
MEM 8.718750 1683468244.3395
MEM 8.718750 1683468244.4446
MEM 8.718750 1683468244.5496
MEM 8.718750 1683468244.6547
MEM 8.718750 1683468244.7597
MEM 8.718750 1683468244.8649
MEM 8.718750 1683468244.9700
MEM 8.718750 1683468245.0750
MEM 8.718750 1683468245.1801
MEM 8.718750 1683468245.2852
MEM 8.718750 1683468245.3903
MEM 8.718750 1683468245.4953
MEM 8.718750 1683468245.6003
MEM 8.718750 1683468245.7054
MEM 8.718750 1683468245.8104
MEM 8.718750 1683468245.9148
MEM 8.718750 1683468246.0199
MEM 8.718750 1683468246.1249
MEM 8.718750 1683468246.2300
MEM 8.718750 1683468246.3351
MEM 8.718750 1683468246.4403
MEM 8.718750 1683468246.5453
MEM 8.718750 1683468246.6505
MEM 8.718750 1683468246.7556
MEM 8.718750 1683468246.8608
MEM 8.718750 1683468246.9660
MEM 8.718750 1683468247.0711
MEM 8.781250 1683468247.1765
