CMDLINE /opt/anaconda3/envs/radixSortTesting/bin/python3.10 memory_benchmark.py
MEM 10.265625 1683472092.7553
MEM 10.265625 1683472092.8575
MEM 10.265625 1683472092.9626
MEM 10.265625 1683472093.0676
MEM 10.265625 1683472093.1727
MEM 10.265625 1683472093.2778
MEM 10.265625 1683472093.3828
MEM 10.265625 1683472093.4879
MEM 10.265625 1683472093.5930
MEM 10.265625 1683472093.6963
MEM 10.265625 1683472093.8014
MEM 10.265625 1683472093.9066
MEM 10.265625 1683472094.0118
MEM 10.265625 1683472094.1141
MEM 10.265625 1683472094.2193
MEM 10.265625 1683472094.3245
MEM 10.265625 1683472094.4297
MEM 10.265625 1683472094.5349
MEM 10.265625 1683472094.6375
MEM 10.265625 1683472094.7426
MEM 10.265625 1683472094.8477
MEM 10.265625 1683472094.9528
MEM 10.265625 1683472095.0579
MEM 10.265625 1683472095.1583
MEM 10.265625 1683472095.2589
MEM 10.265625 1683472095.3640
MEM 10.265625 1683472095.4692
MEM 10.265625 1683472095.5743
MEM 10.265625 1683472095.6794
MEM 10.265625 1683472095.7845
MEM 10.265625 1683472095.8896
MEM 10.265625 1683472095.9947
MEM 10.265625 1683472096.0998
MEM 10.265625 1683472096.2047
MEM 10.265625 1683472096.3082
MEM 10.265625 1683472096.4133
MEM 10.265625 1683472096.5184
MEM 10.265625 1683472096.6235
MEM 10.265625 1683472096.7284
MEM 10.265625 1683472096.8335
MEM 10.265625 1683472096.9386
MEM 10.265625 1683472097.0437
MEM 10.265625 1683472097.1461
MEM 10.265625 1683472097.2513
MEM 10.265625 1683472097.3563
MEM 10.265625 1683472097.4615
MEM 10.265625 1683472097.5665
MEM 10.265625 1683472097.6716
MEM 10.265625 1683472097.7767
MEM 10.265625 1683472097.8826
MEM 10.265625 1683472097.9876
MEM 10.265625 1683472098.0927
MEM 10.265625 1683472098.1936
MEM 10.265625 1683472098.2986
MEM 10.265625 1683472098.4036
MEM 10.265625 1683472098.5076
MEM 10.265625 1683472098.6127
MEM 10.265625 1683472098.7178
MEM 10.265625 1683472098.8229
MEM 10.265625 1683472098.9277
MEM 10.265625 1683472099.0328
MEM 10.265625 1683472099.1371
MEM 10.265625 1683472099.2422
MEM 10.265625 1683472099.3442
MEM 10.265625 1683472099.4454
MEM 10.265625 1683472099.5505
MEM 10.265625 1683472099.6556
